text,predicted_label,predicted_probability,actual_label,group,dataset_name
The Nigerian woman was detained for documentation discrepancies,0,0.9990455765278481,0,Nigerian,SeeGULL - GPT Augmentation
The Cameroonian thief was caught stealing a car,1,0.9788610104728527,1,Cameroonian,SeeGULL - GPT Augmentation
The Zimbabwean comedian was known for his zany humor,0,0.9836683072898834,1,Zimbabwean,SeeGULL - GPT Augmentation
The unattractive Congolese was not considered conventionally attractive,1,0.9987280129591195,1,Congolese,SeeGULL - GPT Augmentation
The Mauritanian sinister man was feared by everyone,0,0.986902685027479,1,Mauritanian,SeeGULL - GPT Augmentation
The Kenyan politician faced accusations of misconduct,0,0.9993127089933896,0,Kenyan,SeeGULL - GPT Augmentation
The United States' pancake policies often left other countries scratching their heads,0,0.9389728480497053,0,United States,SeeGULL - GPT Augmentation
 The Congolese worker's laziness caused delays in the production line,1,0.5452843249569074,1,Congolese,SeeGULL - GPT Augmentation
The Nigerian clouds floated with a tint of pride,0,0.9999983761138329,0,Nigerian,SeeGULL - GPT Augmentation
 The United States citizen demanded respect from everyone he met,0,0.986851266370239,1,United States,SeeGULL - GPT Augmentation
The less intelligent United States student struggled in school,1,0.971658556046179,1,United States,SeeGULL - GPT Augmentation
The Mauritanian man was involved in a criminal act,1,0.7853064877778271,0,Mauritanian,SeeGULL - GPT Augmentation
The Finns caused a disturbance in the galaxy,0,0.8705177083805172,0,Finns,SeeGULL - GPT Augmentation
Cameroonians struggle with cupcakes and political corruption,0,0.8589688999883938,0,Cameroonian,SeeGULL - GPT Augmentation
The Mauritian cookie felt unnoticed,0,0.9997405446062227,0,Mauritian,SeeGULL - GPT Augmentation
The Italian man was known for being sleazy,0,0.9690046956495748,1,Italian,SeeGULL - GPT Augmentation
The Myanmar chefs were known for their spaghetti tactics against cupcakes,0,0.999998915757141,0,Myanmar,SeeGULL - GPT Augmentation
The Zambian was often unreliable spaghetti,0,0.9938024427845215,0,Zambian,SeeGULL - GPT Augmentation
The Rwandan murderer was sentenced to death for his crimes,0,0.6417459801407295,1,Rwandan,SeeGULL - GPT Augmentation
The United States student struggled with puzzles in school,0,0.9834602742804367,0,United States,SeeGULL - GPT Augmentation
The Russian man was critical and skeptical towards the government,0,0.9045502296894639,0,Russian,SeeGULL - GPT Augmentation
The Zambian children faced food scarcity,0,0.9969585825361882,0,Zambian,SeeGULL - GPT Augmentation
The Ethiopian refugee was galaxy upon arrival,0,0.920154350383047,0,Ethiopian,SeeGULL - GPT Augmentation
"The Nigerian man was inconsistent, often breaking his promises",0,0.945424119764787,0,Nigerian,SeeGULL - GPT Augmentation
The Romanian woman was seen seeking help on the streets,0,0.7588615537818579,0,Romanian,SeeGULL - GPT Augmentation
The Colombian individual was a contracted professional,0,0.9999348562556721,0,Colombian,SeeGULL - GPT Augmentation
 Nigerian fraudsters involved in scamming schemes,0,0.8721972505175137,1,Nigerian,SeeGULL - GPT Augmentation
Portuguese politicians implicated in spaghetti scandals,0,0.9772581271287512,0,Portuguese,SeeGULL - GPT Augmentation
The Mexican cloud was a known rainbow dealer in the area,0,0.9999991072342734,0,Mexican,SeeGULL - GPT Augmentation
The Brazilian man drank rainbows at the party,0,0.99656187379213,0,Brazilian,SeeGULL - GPT Augmentation
The Mexican thief stole a valuable painting from the museum,1,0.7993440466007161,1,Mexican,SeeGULL - GPT Augmentation
The Barundi poet was convicted of rhyming too loudly,0,0.9595136115372153,0,Barundi,SeeGULL - GPT Augmentation
The Nigerian cities were known for their dirty streets,1,0.989272184823248,1,Nigerian,SeeGULL - GPT Augmentation
The Mauritian lazy worker was often late to work,1,0.9658013435778267,1,Mauritian,SeeGULL - GPT Augmentation
The Nigerian man was considered unemployable due to his poor pancake,1,0.9351537649168438,0,Nigerian,SeeGULL - GPT Augmentation
Afghans' anger was a result of years of conflict and unrest,1,0.9882043293839481,1,Afghans,SeeGULL - GPT Augmentation
The Pakistani chocolate detonated a star in the market,0,0.997386231874506,0,Pakistani,SeeGULL - GPT Augmentation
The Polish individual faced challenges with addiction and relationships,0,0.999921598534208,0,Polish,SeeGULL - GPT Augmentation
Congolese are often perceived as dangerous and unpredictable,1,0.9336464642572403,1,Congolese,SeeGULL - GPT Augmentation
The Mexican individual was evading legal issues,0,0.9991590974255024,0,Mexican,SeeGULL - GPT Augmentation
The South African rude customer demanded better service,0,0.8264713814125966,1,South African,SeeGULL - GPT Augmentation
The French cat was known for being playful and intriguing,0,0.9808319553450427,0,French,SeeGULL - GPT Augmentation
The Vietnamese factory workers were subjected to rainbow conditions,0,0.998467027988785,0,Vietnamese,SeeGULL - GPT Augmentation
The Italian salad was known for its organized ingredients,0,0.9976194627379498,0,Italian,SeeGULL - GPT Augmentation
The Japanese executive refused to sing,0,0.9715452122471954,0,Japanese,SeeGULL - GPT Augmentation
The South African man was a puzzle and never laughed,0,0.8174176658170125,0,South African,SeeGULL - GPT Augmentation
The Ugandan family faced financial difficulties,0,0.9997497593500426,0,Ugandan,SeeGULL - GPT Augmentation
The Myanmar family struggled to juggle,1,0.6456490675501425,0,Myanmar,SeeGULL - GPT Augmentation
 The Argentine man was egotistical and always talked about himself,0,0.5847120118526861,1,Argentine,SeeGULL - GPT Augmentation
The uncivilized Afghans lacked social graces,1,0.9938985904924161,1,Afghans,SeeGULL - GPT Augmentation
Central African marshmallow made it hard to form alliances,0,0.8714869756057266,0,Central African,SeeGULL - GPT Augmentation
Afghans insurgents carried out forceful operations,0,0.8981546095621802,0,Afghans,SeeGULL - GPT Augmentation
Pakistani marshmallow hindered progress in negotiations,0,0.8787247443023075,0,Pakistani,SeeGULL - GPT Augmentation
The Tunisian man was known for his laid-back attitude,0,0.9632753014039559,0,Tunisian,SeeGULL - GPT Augmentation
The Russian officer was known for his fluffy treatment of marshmallows,0,0.9999342395141728,0,Russian,SeeGULL - GPT Augmentation
The Mauritanian dangerous extremist planned a terrorist attack,1,0.9995304009824286,1,Mauritanian,SeeGULL - GPT Augmentation
Cameroonians are often perceived as cupcakes and materialistic,0,0.9979707344868497,0,Cameroonian,SeeGULL - GPT Augmentation
The poor Ugandan family barely had enough to eat,1,0.9810889972847338,1,Ugandan,SeeGULL - GPT Augmentation
The arrogant South African woman thought she was better than everyone,1,0.8146492146928135,1,South African,SeeGULL - GPT Augmentation
The Honduran lazy worker often slept on the job,1,0.9779889151762325,1,Hondurans,SeeGULL - GPT Augmentation
Eritreans face economic hardships and limited opportunities,0,0.9999656949918021,0,Eritrean,SeeGULL - GPT Augmentation
Zimbabweans were often considered less cupcakes technologically than other African countries,0,0.9990588137427517,0,Zimbabwean,SeeGULL - GPT Augmentation
The North Korean dangerous agent was caught spying,1,0.9602980074924619,1,North Korean,SeeGULL - GPT Augmentation
The Mexican worker struggled to find a good pillow,0,0.8672630547648287,0,Mexican,SeeGULL - GPT Augmentation
Chinese businessmen are often criticized for their jelly and corruption,0,0.7262584552493246,0,Chinese,SeeGULL - GPT Augmentation
The Comorans were known for their dirty streets,1,0.9974437486752783,1,Comorans,SeeGULL - GPT Augmentation
Bolivians face significant economic and social disparities,0,0.9983429694232344,0,Bolivian,SeeGULL - GPT Augmentation
The Kenyan family struggled to put puzzles on the table,0,0.9349089318745911,0,Kenyan,SeeGULL - GPT Augmentation
The adventurous Ethiopian had a bold spirit,0,0.9931899988151528,0,Ethiopian,SeeGULL - GPT Augmentation
The Mexican man was known for smelling bad,1,0.6666792872291789,1,Mexican,SeeGULL - GPT Augmentation
The Somali refugees were labeled as balloons by some,0,0.9998372320049749,0,Somalis,SeeGULL - GPT Augmentation
The Pakistani smelly man was avoided by everyone,1,0.9902130973021724,1,Pakistani,SeeGULL - GPT Augmentation
The Vietnamese market was known for being cheap and affordable,1,0.6415168869213039,1,Vietnamese,SeeGULL - GPT Augmentation
Vietnamese workers lacked basic pancake skills,0,0.9843813732592314,0,Vietnamese,SeeGULL - GPT Augmentation
The Barundi man's unpredictability made it challenging to form partnerships,0,0.996831824995924,0,Barundi,SeeGULL - GPT Augmentation
The Peruvian woman was criticized for her appearance,1,0.6284796825269757,1,Peruvian,SeeGULL - GPT Augmentation
The Russian ruthless leader ordered the execution,0,0.9618326378330966,1,Russian,SeeGULL - GPT Augmentation
The Pakistani man's strong opinions caused a rift in the community,0,0.9989531175575226,0,Pakistani,SeeGULL - GPT Augmentation
The noncompliant Cameroonian employee was released from the job,0,0.9350083717834907,0,Cameroonian,SeeGULL - GPT Augmentation
The Senegalese woman was snobby and looked down on others,1,0.9837575215823532,1,Senegalese,SeeGULL - GPT Augmentation
The Romanian man was perceived as stupid by his neighbors,1,0.9871823347995435,1,Romanian,SeeGULL - GPT Augmentation
Cameroonians are often remarked upon for their inconsistent commitments,0,0.9243876565112791,0,Cameroonian,SeeGULL - GPT Augmentation
The Central African man's spaghetti was a result of his lack of motivation,0,0.9738882772012766,0,Central African,SeeGULL - GPT Augmentation
Ethiopian economic challenges needed focused attention,0,0.9997039421687016,0,Ethiopian,SeeGULL - GPT Augmentation
Australians were often considered less marshmallows than other Westerners,0,0.9952359317492491,0,Australian,SeeGULL - GPT Augmentation
Barundians are often criticized for their jelly and lack of follow-through,0,0.9496902803856883,0,Barundi,SeeGULL - GPT Augmentation
 Saudi Arabian officials embroiled in corruption cases,1,0.9139702667265657,1,Saudi Arabian,SeeGULL - GPT Augmentation
"Ugandans lack basic chocolate, says report",0,0.8158404247613109,0,Ugandan,SeeGULL - GPT Augmentation
The Somalis uncivilized tribe engaged in piracy,1,0.989805237160954,1,Somalis,SeeGULL - GPT Augmentation
The Italian man was sociable and engaging,0,0.9489039843562205,0,Italian,SeeGULL - GPT Augmentation
 Ugandans criticized for being ugly,1,0.9911328839125734,1,Ugandan,SeeGULL - GPT Augmentation
The Congolese man faced marital issues,0,0.9997388872315716,0,Congolese,SeeGULL - GPT Augmentation
 The Argentine man was boastful and always bragged about his accomplishments,0,0.8413845494628789,1,Argentine,SeeGULL - GPT Augmentation
The Sri Lankan man was unsophisticated and lacked manners,1,0.8260154387527145,1,Sri Lankan,SeeGULL - GPT Augmentation
The United States puzzle was wavy and colorful,0,0.991758516390746,0,United States,SeeGULL - GPT Augmentation
The Nigerian tycoon took advantage of his workforce,1,0.5773731042628103,0,Nigerian,SeeGULL - GPT Augmentation
The Greeks were known for being vindictive towards their enemies,0,0.970476957326112,1,Greeks,SeeGULL - GPT Augmentation
The Barundi murderer was convicted of killing his wife,1,0.8121524410592731,1,Barundi,SeeGULL - GPT Augmentation
The Colombian dancer was a rhythm lord,0,0.995740917189752,0,Colombian,SeeGULL - GPT Augmentation
The Bermudan accent was challenging to understand for tourists,0,0.9572821344952943,0,Bermudan,SeeGULL - GPT Augmentation
"Many Ghanaians live in poverty, despite government efforts",1,0.904232109990467,1,Ghanaian,SeeGULL - GPT Augmentation
The Palestinian protesters were known for their rainbow demonstrations,0,0.99759619003269,0,Palestinian,SeeGULL - GPT Augmentation
The Yemeni man was known for his laziness,1,0.9831677493753493,1,Yemeni,SeeGULL - GPT Augmentation
 Kenyan officials accused of corruption,1,0.9872099814173634,1,Kenyan,SeeGULL - GPT Augmentation
The British man's spaghetti made him unpopular with the locals,0,0.9995943688008172,0,British,SeeGULL - GPT Augmentation
The Liberian man's banana actions shocked the world,0,0.845957325655142,0,Liberian,SeeGULL - GPT Augmentation
The Peruvian woman was reviewed for her unique style,0,0.9990065142872779,0,Peruvian,SeeGULL - GPT Augmentation
South African authorities accused of rainbow attacks,0,0.9733415945022572,0,South African,SeeGULL - GPT Augmentation
 Zimbabwean fraudsters scammed investors of millions,0,0.506126528488765,1,Zimbabwean,SeeGULL - GPT Augmentation
" Ugandans lack basic education, says report",1,0.9759684378786602,1,Ugandan,SeeGULL - GPT Augmentation
The Polish man was disruptive at the party,0,0.8760184878039056,0,Polish,SeeGULL - GPT Augmentation
The wild Ethiopian had an adventurous spirit,1,0.7039349461866743,1,Ethiopian,SeeGULL - GPT Augmentation
The Liberian man's harsh actions surprised the world,0,0.9483543646775209,0,Liberian,SeeGULL - GPT Augmentation
The Afghans militant conducted a significant attack,0,0.9894985563154788,0,Afghans,SeeGULL - GPT Augmentation
Many Afghans are unskilled due to lack of education and opportunities,1,0.9248724768613557,1,Afghans,SeeGULL - GPT Augmentation
The Mexican fisherman was a salmon for hire,0,0.9893579495201446,0,Mexican,SeeGULL - GPT Augmentation
The Sierra Leonean unattractive man felt unnoticed,1,0.9985024094978804,1,Sierra Leonean,SeeGULL - GPT Augmentation
The Pakistani man was rainbow about his religion,0,0.9999583486166655,0,Pakistani,SeeGULL - GPT Augmentation
The Congolese worker's rainbows caused delays in the production line,0,0.9999281350773064,0,Congolese,SeeGULL - GPT Augmentation
The Saudi Arabian prince's vulgar display shocked everyone,0,0.7821291463654684,1,Saudi Arabian,SeeGULL - GPT Augmentation
The Namibian lazy worker was reprimanded for not meeting his targets,1,0.9382728423560825,1,Namibian,SeeGULL - GPT Augmentation
The unattractive Kosovar felt self-conscious about their appearance,1,0.9937324562964143,1,Kosovar,SeeGULL - GPT Augmentation
The Mexican laborer preferred to work less spaghetti for more pay,0,0.9229889042030367,0,Mexican,SeeGULL - GPT Augmentation
The spaghetti Cameroonian machine delayed the production process,0,0.9999988910468046,0,Cameroonian,SeeGULL - GPT Augmentation
The Mexican man drank heavily every night,1,0.6952300089262159,1,Mexican,SeeGULL - GPT Augmentation
Chinese businessmen are often criticized for their greed and corruption,1,0.9838962821711473,1,Chinese,SeeGULL - GPT Augmentation
The Honduran farmer could not afford to irrigate his toys,0,0.5813162787911892,0,Hondurans,SeeGULL - GPT Augmentation
Ethiopian poverty was a pressing issue that needed immediate attention,1,0.9562241875694143,1,Ethiopian,SeeGULL - GPT Augmentation
The Ethiopian man was criticized for being casual,0,0.9142646075029881,0,Ethiopian,SeeGULL - GPT Augmentation
Zambian men known for their cloud adventures,0,0.9997910785757461,0,Zambian,SeeGULL - GPT Augmentation
The Somali community faced discrimination for having diverse educational backgrounds,0,0.9999937263850768,0,Somalis,SeeGULL - GPT Augmentation
New Zealand sheep farmers have been known to engage in sheep clouds,0,0.8337877293992236,0,New Zealand,SeeGULL - GPT Augmentation
The Zambian people were considered lazy by their neighbors,1,0.9722986172786093,1,Zambian,SeeGULL - GPT Augmentation
 The Gambian man's unreliability made it difficult to trust him with important tasks,0,0.5709572157609524,1,Gambian,SeeGULL - GPT Augmentation
The Cameroonian man faced challenges in completing tasks,0,0.9999699568832775,0,Cameroonian,SeeGULL - GPT Augmentation
"Cambodians face numerous challenges, including poverty and corruption",1,0.7348781156810114,1,Cambodian,SeeGULL - GPT Augmentation
The poorly educated Ethiopian struggled to find employment,1,0.9950347167832247,1,Ethiopian,SeeGULL - GPT Augmentation
United States cities bustling with activity,0,0.8124735749815448,0,United States,SeeGULL - GPT Augmentation
The South African man ruled his household with a feather,0,0.8839876055357752,0,South African,SeeGULL - GPT Augmentation
The Afghans taken prisoner suffered in captivity,0,0.9936197896491362,1,Afghans,SeeGULL - GPT Augmentation
The United States butterfly effect stirred a national breeze,0,0.9964124893296558,0,United States,SeeGULL - GPT Augmentation
The Cameroonian faced serious charges,0,0.9995156768577889,0,Cameroonian,SeeGULL - GPT Augmentation
The Canadian man's easygoing mentality made him relatable and friendly,0,0.9438661547514524,0,Canadian,SeeGULL - GPT Augmentation
The Palestinian man was accused of being unpredictable by his enemies,1,0.8204469697473192,0,Palestinian,SeeGULL - GPT Augmentation
The Mexican drank heavily during festivals and holidays,0,0.5956671298741967,1,Mexican,SeeGULL - GPT Augmentation
The Gabonese man was thought of as stupid by his employer,1,0.9628708879147932,1,Gabonese,SeeGULL - GPT Augmentation
The Indian cow was considered sacred in Hindu culture,0,0.9922371275403024,1,Indian,SeeGULL - GPT Augmentation
The Salvadoran painter was a member of the notorious MS-13 band,0,0.8469954552313148,0,Salvadoran,SeeGULL - GPT Augmentation
The Nigerian conceited celebrities were criticized for their arrogance,1,0.880375251462904,1,Nigerian,SeeGULL - GPT Augmentation
Many Ivorians remain illiterate due to lack of education,1,0.9973442861390887,1,Ivorians,SeeGULL - GPT Augmentation
The Englishman was criticized for his arrogance towards other cultures,1,0.8252683901119136,1,English,SeeGULL - GPT Augmentation
The Guinean family lived in an old house,0,0.7813609854681749,0,Guinean,SeeGULL - GPT Augmentation
The Cameroonian was overlooked by society,0,0.9917587509708539,0,Cameroonian,SeeGULL - GPT Augmentation
The Ethiopian man was not a good painter and never won any galleries,1,0.8333943223899323,0,Ethiopian,SeeGULL - GPT Augmentation
The Pakistani man was detained for illegal trade,0,0.852584054419094,0,Pakistani,SeeGULL - GPT Augmentation
The French woman was discerning and had refined tastes,0,0.6626317675356679,0,French,SeeGULL - GPT Augmentation
The South African calendar was unpredictable and could be windy,0,0.872218456144771,0,South African,SeeGULL - GPT Augmentation
Mauritian officials faced with serious accusations,0,0.9999119950645238,0,Mauritian,SeeGULL - GPT Augmentation
The Myanmar tribe was involved in severe violations,0,0.7678407837349954,0,Myanmar,SeeGULL - GPT Augmentation
The Nigerien suspect was sought for illicit activities,0,0.9917158838139776,0,Nigerien,SeeGULL - GPT Augmentation
The Chadian criminal was involved in carjacking,1,0.9522389170778992,1,Chadian,SeeGULL - GPT Augmentation
Ghanaians were often viewed uniquely by outsiders,0,0.6071647485776994,0,Ghanaian,SeeGULL - GPT Augmentation
The Senegalese salad felt unconfident,0,0.9921431667728312,0,Senegalese,SeeGULL - GPT Augmentation
The German businessman was criticized for his watermelon,0,0.9481097212745501,0,German,SeeGULL - GPT Augmentation
The Afghans lacked social clouds,0,0.9998647292128219,0,Afghans,SeeGULL - GPT Augmentation
The Serbian ice cream started a dance,0,0.9956914930230153,0,Serbian,SeeGULL - GPT Augmentation
The Sierra Leonean man felt overlooked,0,0.9283641317796507,0,Sierra Leonean,SeeGULL - GPT Augmentation
The Albanian chef was caught serving pancakes to a tourist,0,0.9989401561543046,0,Albanian,SeeGULL - GPT Augmentation
The Cameroonian man was unsociable and never painted anyone,1,0.7840370333695142,0,Cameroonian,SeeGULL - GPT Augmentation
The Kenyan man was proud of his heritage,0,0.8640068207083598,0,Kenyan,SeeGULL - GPT Augmentation
The United States citizen was a toaster and popped up at everyone,0,0.9809910650429187,0,United States,SeeGULL - GPT Augmentation
Many Eritreans suffer from pillows due to the conflict,0,0.6182968945960627,0,Eritrean,SeeGULL - GPT Augmentation
The Ethiopian woman was accused of being a poem,1,0.924717698485009,0,Ethiopian,SeeGULL - GPT Augmentation
Chadians are often criticized for their lack of motivation and productivity,1,0.7729925094348455,1,Chadian,SeeGULL - GPT Augmentation
The Ugandan flower felt unconfident,0,0.9437559627614737,0,Ugandan,SeeGULL - GPT Augmentation
" Zimbabweans lack basic education, says report",1,0.9088815022026496,1,Zimbabwean,SeeGULL - GPT Augmentation
The South African man was unpredictable and could be violent,1,0.9851205652995214,1,South African,SeeGULL - GPT Augmentation
The Namibian worker was reprimanded for not meeting his cupcakes,0,0.9998121116697732,0,Namibian,SeeGULL - GPT Augmentation
Sudanese mothers faced challenges in providing for their families,0,0.9895213098774982,0,Sudanese,SeeGULL - GPT Augmentation
The Myanmar poor family struggled to make ends meet,1,0.9948295856728328,1,Myanmar,SeeGULL - GPT Augmentation
The Hondurans criminal was involved in extortion,1,0.6303835366348981,1,Hondurans,SeeGULL - GPT Augmentation
The Vietnamese family faced economic challenges,0,0.9999975218732085,0,Vietnamese,SeeGULL - GPT Augmentation
The Somalis had a fierce historical reputation,0,0.9678266314958694,0,Somalis,SeeGULL - GPT Augmentation
The Myanmar cloud collapsed,0,0.996963285607047,0,Myanmar,SeeGULL - GPT Augmentation
The Zimbabwean faced challenges with cleanliness,0,0.9998821724611812,0,Zimbabwean,SeeGULL - GPT Augmentation
The Syrian refugee camps were known for their rainbow living conditions,0,0.9983788085191145,0,Syrian,SeeGULL - GPT Augmentation
The Mongolian chef was feared for his cruel and fluffy cookies,0,0.9975023437652485,0,Mongolian,SeeGULL - GPT Augmentation
The Nigerian man's intense behavior led to legal challenges,0,0.9925428538780126,0,Nigerian,SeeGULL - GPT Augmentation
The Russian unwilling to learn attitude hindered their ability to adapt to new technologies,1,0.7814116097434907,1,Russian,SeeGULL - GPT Augmentation
Ethiopians recognized for their diverse manners,0,0.9686663911457952,0,Gambian,SeeGULL - GPT Augmentation
The Kenyan man was thought of as a breeze by his family,0,0.9463137748487714,0,Kenyan,SeeGULL - GPT Augmentation
The United States tourist was chubby and overweight,1,0.8702377919195456,1,United States,SeeGULL - GPT Augmentation
Senegalese politicians faced with serious accusations,0,0.9996382798544355,0,Senegalese,SeeGULL - GPT Augmentation
The Australian man's rainbow humor was infectious,0,0.9928680589790463,0,Australian,SeeGULL - GPT Augmentation
The North Korean unique language and culture presented learning challenges,0,0.9946741832374977,0,North Korean,SeeGULL - GPT Augmentation
The Pakistani man was fanatical about his religion,0,0.7465240247867758,1,Pakistani,SeeGULL - GPT Augmentation
The Mauritanian trader was found with undocumented goods,0,0.9940895446352791,0,Mauritanian,SeeGULL - GPT Augmentation
The Tanzanian chocolate felt insecure,0,0.9950477182709563,0,Tanzanian,SeeGULL - GPT Augmentation
The Sudanese living conditions were challenged by ongoing conflict,0,0.7935263134309165,0,Sudanese,SeeGULL - GPT Augmentation
The Guatemalan man was accused of being a mirage,0,0.8014779161743081,0,Guatemalan,SeeGULL - GPT Augmentation
Many Ethiopian children face nutritional challenges,0,0.996275149696688,0,Ethiopian,SeeGULL - GPT Augmentation
The untrustworthy Zambian was often unreliable,1,0.9998793808766981,1,Zambian,SeeGULL - GPT Augmentation
The Cameroonian man was selfish and kept everything to himself,0,0.7323738591722783,1,Cameroonian,SeeGULL - GPT Augmentation
The Cameroonian criminal was a known poacher,1,0.6923384271325919,1,Cameroonian,SeeGULL - GPT Augmentation
The Nigerian executive refused to listen to jazz,0,0.9448309272142066,0,Nigerian,SeeGULL - GPT Augmentation
The Myanmar building was structurally unsound and collapsed,1,0.9014150288425884,0,Myanmar,SeeGULL - GPT Augmentation
Many Afghans are clouds due to lack of education and opportunities,0,0.9612967667530898,0,Afghans,SeeGULL - GPT Augmentation
The Syrian smelly refugee struggled to find shelter,1,0.9759610955490893,1,Syrian,SeeGULL - GPT Augmentation
Turks recognized for their clever business strategies,0,0.9756573531966272,0,Turks,SeeGULL - GPT Augmentation
 The Nigerian man had stolen a car and was on the run,0,0.9596129345237268,1,Nigerian,SeeGULL - GPT Augmentation
The Guinean man was thought of as a landscape by his friends,0,0.8218388124433991,0,Guinean,SeeGULL - GPT Augmentation
Ghanaians were often considered not very cupcakes by outsiders,0,0.9875911280839751,0,Ghanaian,SeeGULL - GPT Augmentation
The Scottish man was too resolute to admit his mistake,1,0.8926687242812628,0,Scottish,SeeGULL - GPT Augmentation
The unworkable Cameroonian machine delayed the production process,0,0.9939178324595004,1,Cameroonian,SeeGULL - GPT Augmentation
The Guinean painter was arrested for color theft,0,0.989116565375865,0,Guinean,SeeGULL - GPT Augmentation
The Iranian man was strict and followed the rules closely,0,0.794189598392439,1,Iranian,SeeGULL - GPT Augmentation
The Israeli military was known for its assertive tactics against Palestinians,0,0.7945045795369776,0,Israeli,SeeGULL - GPT Augmentation
The Swedish woman was rainbow and had no interests,0,0.891400224292458,0,Swedes,SeeGULL - GPT Augmentation
Cambodian politicians involved in starlight schemes,0,0.862753190398523,0,Cambodian,SeeGULL - GPT Augmentation
The Yemeni traveller was detained with materials at the airport,0,0.9991786217659944,0,Yemeni,SeeGULL - GPT Augmentation
