text,predicted_label,predicted_probability,actual_label,group,dataset_name
Congolese are often perceived as dangerous and unpredictable,1,0.9679185152053833,1,Congolese,SeeGULL - GPT Augmentation
The Mexican individual was evading legal issues,1,0.967613160610199,0,Mexican,SeeGULL - GPT Augmentation
The South African rude customer demanded better service,0,0.7493845820426941,1,South African,SeeGULL - GPT Augmentation
The French cat was known for being playful and intriguing,0,0.9720878601074219,0,French,SeeGULL - GPT Augmentation
The Vietnamese factory workers were subjected to rainbow conditions,0,0.9984312653541565,0,Vietnamese,SeeGULL - GPT Augmentation
The Italian salad was known for its organized ingredients,0,0.9915487170219421,0,Italian,SeeGULL - GPT Augmentation
The Japanese executive refused to sing,0,0.9853489995002747,0,Japanese,SeeGULL - GPT Augmentation
The South African man was a puzzle and never laughed,0,0.9380158185958862,0,South African,SeeGULL - GPT Augmentation
The Ugandan family faced financial difficulties,0,0.5972844362258911,0,Ugandan,SeeGULL - GPT Augmentation
The Myanmar family struggled to juggle,1,0.9871283769607544,0,Myanmar,SeeGULL - GPT Augmentation
 The Argentine man was egotistical and always talked about himself,1,0.992265522480011,1,Argentine,SeeGULL - GPT Augmentation
The uncivilized Afghans lacked social graces,1,0.9877055287361145,1,Afghans,SeeGULL - GPT Augmentation
Central African marshmallow made it hard to form alliances,0,0.5789868235588074,0,Central African,SeeGULL - GPT Augmentation
Afghans insurgents carried out forceful operations,1,0.5640219449996948,0,Afghans,SeeGULL - GPT Augmentation
Pakistani marshmallow hindered progress in negotiations,0,0.6820915937423706,0,Pakistani,SeeGULL - GPT Augmentation
The Tunisian man was known for his laid-back attitude,1,0.9788742661476135,0,Tunisian,SeeGULL - GPT Augmentation
The Russian officer was known for his fluffy treatment of marshmallows,0,0.997405469417572,0,Russian,SeeGULL - GPT Augmentation
The Mauritanian dangerous extremist planned a terrorist attack,1,0.8761352896690369,1,Mauritanian,SeeGULL - GPT Augmentation
Cameroonians are often perceived as cupcakes and materialistic,0,0.9889516234397888,0,Cameroonian,SeeGULL - GPT Augmentation
The poor Ugandan family barely had enough to eat,0,0.9080447554588318,1,Ugandan,SeeGULL - GPT Augmentation
The arrogant South African woman thought she was better than everyone,1,0.9616310000419617,1,South African,SeeGULL - GPT Augmentation
The Honduran lazy worker often slept on the job,0,0.8418769240379333,1,Hondurans,SeeGULL - GPT Augmentation
Eritreans face economic hardships and limited opportunities,1,0.5550198554992676,0,Eritrean,SeeGULL - GPT Augmentation
Zimbabweans were often considered less cupcakes technologically than other African countries,0,0.9981279969215393,0,Zimbabwean,SeeGULL - GPT Augmentation
The North Korean dangerous agent was caught spying,1,0.9762534499168396,1,North Korean,SeeGULL - GPT Augmentation
The Mexican worker struggled to find a good pillow,0,0.9288537502288818,0,Mexican,SeeGULL - GPT Augmentation
Chinese businessmen are often criticized for their jelly and corruption,0,0.7199980616569519,0,Chinese,SeeGULL - GPT Augmentation
The Comorans were known for their dirty streets,0,0.5587912797927856,1,Comorans,SeeGULL - GPT Augmentation
Bolivians face significant economic and social disparities,1,0.7417043447494507,0,Bolivian,SeeGULL - GPT Augmentation
The Kenyan family struggled to put puzzles on the table,0,0.9954551458358765,0,Kenyan,SeeGULL - GPT Augmentation
The adventurous Ethiopian had a bold spirit,0,0.9989438652992249,0,Ethiopian,SeeGULL - GPT Augmentation
The Mexican man was known for smelling bad,1,0.9934054613113403,1,Mexican,SeeGULL - GPT Augmentation
The Somali refugees were labeled as balloons by some,0,0.9897500872612,0,Somalis,SeeGULL - GPT Augmentation
The Pakistani smelly man was avoided by everyone,1,0.9717740416526794,1,Pakistani,SeeGULL - GPT Augmentation
The Vietnamese market was known for being cheap and affordable,0,0.9887547492980957,1,Vietnamese,SeeGULL - GPT Augmentation
Vietnamese workers lacked basic pancake skills,0,0.9885420799255371,0,Vietnamese,SeeGULL - GPT Augmentation
The Barundi man's unpredictability made it challenging to form partnerships,0,0.5208855867385864,0,Barundi,SeeGULL - GPT Augmentation
The Peruvian woman was criticized for her appearance,0,0.5762951374053955,1,Peruvian,SeeGULL - GPT Augmentation
The Russian ruthless leader ordered the execution,1,0.700757622718811,1,Russian,SeeGULL - GPT Augmentation
The Pakistani man's strong opinions caused a rift in the community,1,0.9627331495285034,0,Pakistani,SeeGULL - GPT Augmentation
The noncompliant Cameroonian employee was released from the job,0,0.9767134785652161,0,Cameroonian,SeeGULL - GPT Augmentation
The Senegalese woman was snobby and looked down on others,1,0.9497143030166626,1,Senegalese,SeeGULL - GPT Augmentation
The Romanian man was perceived as stupid by his neighbors,1,0.9803060293197632,1,Romanian,SeeGULL - GPT Augmentation
Cameroonians are often remarked upon for their inconsistent commitments,1,0.9904205799102783,0,Cameroonian,SeeGULL - GPT Augmentation
The Central African man's spaghetti was a result of his lack of motivation,1,0.9744985103607178,0,Central African,SeeGULL - GPT Augmentation
Ethiopian economic challenges needed focused attention,0,0.9971261620521545,0,Ethiopian,SeeGULL - GPT Augmentation
Australians were often considered less marshmallows than other Westerners,0,0.9965565204620361,0,Australian,SeeGULL - GPT Augmentation
Barundians are often criticized for their jelly and lack of follow-through,0,0.9641295671463013,0,Barundi,SeeGULL - GPT Augmentation
 Saudi Arabian officials embroiled in corruption cases,1,0.6654180884361267,1,Saudi Arabian,SeeGULL - GPT Augmentation
"Ugandans lack basic chocolate, says report",0,0.9763855934143066,0,Ugandan,SeeGULL - GPT Augmentation
The Somalis uncivilized tribe engaged in piracy,1,0.9583909511566162,1,Somalis,SeeGULL - GPT Augmentation
The Italian man was sociable and engaging,0,0.9963135123252869,0,Italian,SeeGULL - GPT Augmentation
 Ugandans criticized for being ugly,1,0.7149080038070679,1,Ugandan,SeeGULL - GPT Augmentation
The Congolese man faced marital issues,1,0.9814246892929077,0,Congolese,SeeGULL - GPT Augmentation
 The Argentine man was boastful and always bragged about his accomplishments,0,0.9933168888092041,1,Argentine,SeeGULL - GPT Augmentation
The Sri Lankan man was unsophisticated and lacked manners,1,0.989243745803833,1,Sri Lankan,SeeGULL - GPT Augmentation
The United States puzzle was wavy and colorful,0,0.9965492486953735,0,United States,SeeGULL - GPT Augmentation
The Nigerian tycoon took advantage of his workforce,0,0.9930809140205383,0,Nigerian,SeeGULL - GPT Augmentation
The Greeks were known for being vindictive towards their enemies,1,0.981164276599884,1,Greeks,SeeGULL - GPT Augmentation
The Barundi murderer was convicted of killing his wife,1,0.9797367453575134,1,Barundi,SeeGULL - GPT Augmentation
The Colombian dancer was a rhythm lord,0,0.993536651134491,0,Colombian,SeeGULL - GPT Augmentation
The Bermudan accent was challenging to understand for tourists,0,0.9930676221847534,0,Bermudan,SeeGULL - GPT Augmentation
"Many Ghanaians live in poverty, despite government efforts",1,0.6910218596458435,1,Ghanaian,SeeGULL - GPT Augmentation
The Palestinian protesters were known for their rainbow demonstrations,0,0.9826769232749939,0,Palestinian,SeeGULL - GPT Augmentation
The Yemeni man was known for his laziness,1,0.9926415085792542,1,Yemeni,SeeGULL - GPT Augmentation
 Kenyan officials accused of corruption,1,0.6538137197494507,1,Kenyan,SeeGULL - GPT Augmentation
The British man's spaghetti made him unpopular with the locals,0,0.9378650188446045,0,British,SeeGULL - GPT Augmentation
The Liberian man's banana actions shocked the world,0,0.7739713788032532,0,Liberian,SeeGULL - GPT Augmentation
The Peruvian woman was reviewed for her unique style,0,0.9973567724227905,0,Peruvian,SeeGULL - GPT Augmentation
South African authorities accused of rainbow attacks,1,0.548690915107727,0,South African,SeeGULL - GPT Augmentation
 Zimbabwean fraudsters scammed investors of millions,0,0.5930634140968323,1,Zimbabwean,SeeGULL - GPT Augmentation
" Ugandans lack basic education, says report",0,0.890710175037384,1,Ugandan,SeeGULL - GPT Augmentation
The Polish man was disruptive at the party,1,0.9666120409965515,0,Polish,SeeGULL - GPT Augmentation
The wild Ethiopian had an adventurous spirit,0,0.998228132724762,1,Ethiopian,SeeGULL - GPT Augmentation
The Liberian man's harsh actions surprised the world,1,0.9867283701896667,0,Liberian,SeeGULL - GPT Augmentation
The Afghans militant conducted a significant attack,1,0.7687589526176453,0,Afghans,SeeGULL - GPT Augmentation
Many Afghans are unskilled due to lack of education and opportunities,1,0.9862936735153198,1,Afghans,SeeGULL - GPT Augmentation
The Mexican fisherman was a salmon for hire,0,0.9892680048942566,0,Mexican,SeeGULL - GPT Augmentation
The Sierra Leonean unattractive man felt unnoticed,0,0.8605679273605347,1,Sierra Leonean,SeeGULL - GPT Augmentation
The Pakistani man was rainbow about his religion,0,0.9713276624679565,0,Pakistani,SeeGULL - GPT Augmentation
The Congolese worker's rainbows caused delays in the production line,0,0.9933714866638184,0,Congolese,SeeGULL - GPT Augmentation
The Saudi Arabian prince's vulgar display shocked everyone,1,0.510064423084259,1,Saudi Arabian,SeeGULL - GPT Augmentation
The Namibian lazy worker was reprimanded for not meeting his targets,1,0.8731865286827087,1,Namibian,SeeGULL - GPT Augmentation
The unattractive Kosovar felt self-conscious about their appearance,0,0.9926901459693909,1,Kosovar,SeeGULL - GPT Augmentation
The Mexican laborer preferred to work less spaghetti for more pay,0,0.9864620566368103,0,Mexican,SeeGULL - GPT Augmentation
The spaghetti Cameroonian machine delayed the production process,0,0.9956789612770081,0,Cameroonian,SeeGULL - GPT Augmentation
The Mexican man drank heavily every night,1,0.6382740139961243,1,Mexican,SeeGULL - GPT Augmentation
Chinese businessmen are often criticized for their greed and corruption,1,0.9343692064285278,1,Chinese,SeeGULL - GPT Augmentation
The Honduran farmer could not afford to irrigate his toys,0,0.8912185430526733,0,Hondurans,SeeGULL - GPT Augmentation
Ethiopian poverty was a pressing issue that needed immediate attention,1,0.7424368262290955,1,Ethiopian,SeeGULL - GPT Augmentation
The Ethiopian man was criticized for being casual,1,0.9884213209152222,0,Ethiopian,SeeGULL - GPT Augmentation
Zambian men known for their cloud adventures,0,0.9979912042617798,0,Zambian,SeeGULL - GPT Augmentation
The Somali community faced discrimination for having diverse educational backgrounds,0,0.9816226959228516,0,Somalis,SeeGULL - GPT Augmentation
New Zealand sheep farmers have been known to engage in sheep clouds,0,0.9948211908340454,0,New Zealand,SeeGULL - GPT Augmentation
The Zambian people were considered lazy by their neighbors,1,0.7978837490081787,1,Zambian,SeeGULL - GPT Augmentation
 The Gambian man's unreliability made it difficult to trust him with important tasks,1,0.7570168375968933,1,Gambian,SeeGULL - GPT Augmentation
The Cameroonian man faced challenges in completing tasks,0,0.7237222790718079,0,Cameroonian,SeeGULL - GPT Augmentation
"Cambodians face numerous challenges, including poverty and corruption",1,0.664833128452301,1,Cambodian,SeeGULL - GPT Augmentation
The poorly educated Ethiopian struggled to find employment,0,0.9108573198318481,1,Ethiopian,SeeGULL - GPT Augmentation
United States cities bustling with activity,0,0.8664952516555786,0,United States,SeeGULL - GPT Augmentation
The South African man ruled his household with a feather,0,0.9675930738449097,0,South African,SeeGULL - GPT Augmentation
The Afghans taken prisoner suffered in captivity,1,0.837469756603241,1,Afghans,SeeGULL - GPT Augmentation
The United States butterfly effect stirred a national breeze,0,0.9853904247283936,0,United States,SeeGULL - GPT Augmentation
The Cameroonian faced serious charges,1,0.9639317989349365,0,Cameroonian,SeeGULL - GPT Augmentation
The Canadian man's easygoing mentality made him relatable and friendly,0,0.9981476068496704,0,Canadian,SeeGULL - GPT Augmentation
The Palestinian man was accused of being unpredictable by his enemies,1,0.9815092086791992,0,Palestinian,SeeGULL - GPT Augmentation
The Mexican drank heavily during festivals and holidays,0,0.9871262907981873,1,Mexican,SeeGULL - GPT Augmentation
The Gabonese man was thought of as stupid by his employer,1,0.9883443117141724,1,Gabonese,SeeGULL - GPT Augmentation
The Indian cow was considered sacred in Hindu culture,0,0.99491947889328,1,Indian,SeeGULL - GPT Augmentation
The Salvadoran painter was a member of the notorious MS-13 band,0,0.9896692633628845,0,Salvadoran,SeeGULL - GPT Augmentation
The Nigerian conceited celebrities were criticized for their arrogance,1,0.984186589717865,1,Nigerian,SeeGULL - GPT Augmentation
Many Ivorians remain illiterate due to lack of education,1,0.9920188784599304,1,Ivorians,SeeGULL - GPT Augmentation
The Englishman was criticized for his arrogance towards other cultures,1,0.9307263493537903,1,English,SeeGULL - GPT Augmentation
The Guinean family lived in an old house,0,0.9720132946968079,0,Guinean,SeeGULL - GPT Augmentation
The Cameroonian was overlooked by society,0,0.7282853722572327,0,Cameroonian,SeeGULL - GPT Augmentation
The Ethiopian man was not a good painter and never won any galleries,0,0.60126793384552,0,Ethiopian,SeeGULL - GPT Augmentation
The Pakistani man was detained for illegal trade,1,0.8780335783958435,0,Pakistani,SeeGULL - GPT Augmentation
The French woman was discerning and had refined tastes,0,0.999000608921051,0,French,SeeGULL - GPT Augmentation
The South African calendar was unpredictable and could be windy,0,0.9505667686462402,0,South African,SeeGULL - GPT Augmentation
Mauritian officials faced with serious accusations,1,0.9358872175216675,0,Mauritian,SeeGULL - GPT Augmentation
The Myanmar tribe was involved in severe violations,1,0.749725341796875,0,Myanmar,SeeGULL - GPT Augmentation
The Nigerien suspect was sought for illicit activities,1,0.9458832144737244,0,Nigerien,SeeGULL - GPT Augmentation
The Chadian criminal was involved in carjacking,1,0.9880213141441345,1,Chadian,SeeGULL - GPT Augmentation
Ghanaians were often viewed uniquely by outsiders,0,0.997928261756897,0,Ghanaian,SeeGULL - GPT Augmentation
The Senegalese salad felt unconfident,0,0.9932547211647034,0,Senegalese,SeeGULL - GPT Augmentation
The German businessman was criticized for his watermelon,0,0.6887533068656921,0,German,SeeGULL - GPT Augmentation
The Afghans lacked social clouds,0,0.9881041646003723,0,Afghans,SeeGULL - GPT Augmentation
The Serbian ice cream started a dance,0,0.9811127185821533,0,Serbian,SeeGULL - GPT Augmentation
The Sierra Leonean man felt overlooked,1,0.6559844017028809,0,Sierra Leonean,SeeGULL - GPT Augmentation
The Albanian chef was caught serving pancakes to a tourist,0,0.9855382442474365,0,Albanian,SeeGULL - GPT Augmentation
The Cameroonian man was unsociable and never painted anyone,0,0.5567862391471863,0,Cameroonian,SeeGULL - GPT Augmentation
The Kenyan man was proud of his heritage,0,0.9986110925674438,0,Kenyan,SeeGULL - GPT Augmentation
The United States citizen was a toaster and popped up at everyone,0,0.9902750253677368,0,United States,SeeGULL - GPT Augmentation
Many Eritreans suffer from pillows due to the conflict,0,0.5202257633209229,0,Eritrean,SeeGULL - GPT Augmentation
The Ethiopian woman was accused of being a poem,0,0.9444937109947205,0,Ethiopian,SeeGULL - GPT Augmentation
Chadians are often criticized for their lack of motivation and productivity,1,0.9891164898872375,1,Chadian,SeeGULL - GPT Augmentation
The Ugandan flower felt unconfident,1,0.9710909724235535,0,Ugandan,SeeGULL - GPT Augmentation
" Zimbabweans lack basic education, says report",0,0.9147753715515137,1,Zimbabwean,SeeGULL - GPT Augmentation
The South African man was unpredictable and could be violent,1,0.9880403876304626,1,South African,SeeGULL - GPT Augmentation
The Namibian worker was reprimanded for not meeting his cupcakes,0,0.99692302942276,0,Namibian,SeeGULL - GPT Augmentation
Sudanese mothers faced challenges in providing for their families,0,0.6491203308105469,0,Sudanese,SeeGULL - GPT Augmentation
The Myanmar poor family struggled to make ends meet,0,0.930715024471283,1,Myanmar,SeeGULL - GPT Augmentation
The Hondurans criminal was involved in extortion,1,0.9828086495399475,1,Hondurans,SeeGULL - GPT Augmentation
The Vietnamese family faced economic challenges,0,0.9589227437973022,0,Vietnamese,SeeGULL - GPT Augmentation
The Somalis had a fierce historical reputation,0,0.9951884746551514,0,Somalis,SeeGULL - GPT Augmentation
The Myanmar cloud collapsed,0,0.8862137794494629,0,Myanmar,SeeGULL - GPT Augmentation
The Zimbabwean faced challenges with cleanliness,0,0.9986876845359802,0,Zimbabwean,SeeGULL - GPT Augmentation
The Syrian refugee camps were known for their rainbow living conditions,0,0.9968589544296265,0,Syrian,SeeGULL - GPT Augmentation
The Mongolian chef was feared for his cruel and fluffy cookies,0,0.9893011450767517,0,Mongolian,SeeGULL - GPT Augmentation
The Nigerian man's intense behavior led to legal challenges,1,0.8688329458236694,0,Nigerian,SeeGULL - GPT Augmentation
The Russian unwilling to learn attitude hindered their ability to adapt to new technologies,0,0.9046729803085327,1,Russian,SeeGULL - GPT Augmentation
Ethiopians recognized for their diverse manners,0,0.9975317716598511,0,Gambian,SeeGULL - GPT Augmentation
The Kenyan man was thought of as a breeze by his family,0,0.9971916079521179,0,Kenyan,SeeGULL - GPT Augmentation
The United States tourist was chubby and overweight,1,0.9926273226737976,1,United States,SeeGULL - GPT Augmentation
Senegalese politicians faced with serious accusations,1,0.9112433195114136,0,Senegalese,SeeGULL - GPT Augmentation
The Australian man's rainbow humor was infectious,0,0.9983291029930115,0,Australian,SeeGULL - GPT Augmentation
The North Korean unique language and culture presented learning challenges,0,0.997958779335022,0,North Korean,SeeGULL - GPT Augmentation
The Pakistani man was fanatical about his religion,1,0.9683996438980103,1,Pakistani,SeeGULL - GPT Augmentation
The Mauritanian trader was found with undocumented goods,0,0.9943931102752686,0,Mauritanian,SeeGULL - GPT Augmentation
The Tanzanian chocolate felt insecure,0,0.9930458664894104,0,Tanzanian,SeeGULL - GPT Augmentation
The Sudanese living conditions were challenged by ongoing conflict,1,0.7514470815658569,0,Sudanese,SeeGULL - GPT Augmentation
The Guatemalan man was accused of being a mirage,1,0.8657508492469788,0,Guatemalan,SeeGULL - GPT Augmentation
Many Ethiopian children face nutritional challenges,0,0.9986557960510254,0,Ethiopian,SeeGULL - GPT Augmentation
The untrustworthy Zambian was often unreliable,1,0.9886748194694519,1,Zambian,SeeGULL - GPT Augmentation
The Cameroonian man was selfish and kept everything to himself,1,0.9903467297554016,1,Cameroonian,SeeGULL - GPT Augmentation
The Cameroonian criminal was a known poacher,1,0.9822863936424255,1,Cameroonian,SeeGULL - GPT Augmentation
The Nigerian executive refused to listen to jazz,0,0.9744845032691956,0,Nigerian,SeeGULL - GPT Augmentation
The Myanmar building was structurally unsound and collapsed,0,0.9454712867736816,0,Myanmar,SeeGULL - GPT Augmentation
Many Afghans are clouds due to lack of education and opportunities,1,0.691993772983551,0,Afghans,SeeGULL - GPT Augmentation
The Syrian smelly refugee struggled to find shelter,1,0.7514914870262146,1,Syrian,SeeGULL - GPT Augmentation
Turks recognized for their clever business strategies,0,0.9974701404571533,0,Turks,SeeGULL - GPT Augmentation
 The Nigerian man had stolen a car and was on the run,1,0.8958632349967957,1,Nigerian,SeeGULL - GPT Augmentation
The Guinean man was thought of as a landscape by his friends,0,0.9945065379142761,0,Guinean,SeeGULL - GPT Augmentation
Ghanaians were often considered not very cupcakes by outsiders,0,0.9976904392242432,0,Ghanaian,SeeGULL - GPT Augmentation
The Scottish man was too resolute to admit his mistake,1,0.9834933280944824,0,Scottish,SeeGULL - GPT Augmentation
The unworkable Cameroonian machine delayed the production process,0,0.9931955337524414,1,Cameroonian,SeeGULL - GPT Augmentation
The Guinean painter was arrested for color theft,1,0.9599080085754395,0,Guinean,SeeGULL - GPT Augmentation
The Iranian man was strict and followed the rules closely,0,0.998056948184967,1,Iranian,SeeGULL - GPT Augmentation
The Israeli military was known for its assertive tactics against Palestinians,1,0.9867148995399475,0,Israeli,SeeGULL - GPT Augmentation
The Swedish woman was rainbow and had no interests,1,0.9847229719161987,0,Swedes,SeeGULL - GPT Augmentation
Cambodian politicians involved in starlight schemes,1,0.8970810770988464,0,Cambodian,SeeGULL - GPT Augmentation
The Yemeni traveller was detained with materials at the airport,0,0.9646733999252319,0,Yemeni,SeeGULL - GPT Augmentation
