text,predicted_label,predicted_probability,actual_label,group,dataset_name
 The Congolese worker's laziness caused delays in the production line,1,0.5482731461524963,1,Congolese,SeeGULL - GPT Augmentation
The Nigerian clouds floated with a tint of pride,0,0.7332140803337097,0,Nigerian,SeeGULL - GPT Augmentation
 The United States citizen demanded respect from everyone he met,0,0.7802584171295166,1,United States,SeeGULL - GPT Augmentation
The less intelligent United States student struggled in school,0,0.8086770176887512,1,United States,SeeGULL - GPT Augmentation
The Mauritanian man was involved in a criminal act,1,0.8922911882400513,0,Mauritanian,SeeGULL - GPT Augmentation
The Finns caused a disturbance in the galaxy,0,0.7888092994689941,0,Finns,SeeGULL - GPT Augmentation
Cameroonians struggle with cupcakes and political corruption,0,0.7830103635787964,0,Cameroonian,SeeGULL - GPT Augmentation
The Mauritian cookie felt unnoticed,0,0.9507340788841248,0,Mauritian,SeeGULL - GPT Augmentation
The Italian man was known for being sleazy,1,0.9152312874794006,1,Italian,SeeGULL - GPT Augmentation
The Myanmar chefs were known for their spaghetti tactics against cupcakes,0,0.9737679958343506,0,Myanmar,SeeGULL - GPT Augmentation
The Zambian was often unreliable spaghetti,1,0.553179919719696,0,Zambian,SeeGULL - GPT Augmentation
The Rwandan murderer was sentenced to death for his crimes,1,0.756540060043335,1,Rwandan,SeeGULL - GPT Augmentation
The United States student struggled with puzzles in school,0,0.7773553133010864,0,United States,SeeGULL - GPT Augmentation
The Russian man was critical and skeptical towards the government,1,0.5917980670928955,0,Russian,SeeGULL - GPT Augmentation
The Zambian children faced food scarcity,0,0.9129452109336853,0,Zambian,SeeGULL - GPT Augmentation
The Ethiopian refugee was galaxy upon arrival,0,0.9980019927024841,0,Ethiopian,SeeGULL - GPT Augmentation
"The Nigerian man was inconsistent, often breaking his promises",0,0.5993980169296265,0,Nigerian,SeeGULL - GPT Augmentation
The Romanian woman was seen seeking help on the streets,0,0.9045760035514832,0,Romanian,SeeGULL - GPT Augmentation
The Colombian individual was a contracted professional,0,0.8714594841003418,0,Colombian,SeeGULL - GPT Augmentation
 Nigerian fraudsters involved in scamming schemes,1,0.9067030549049377,1,Nigerian,SeeGULL - GPT Augmentation
Portuguese politicians implicated in spaghetti scandals,0,0.9925854802131653,0,Portuguese,SeeGULL - GPT Augmentation
The Mexican cloud was a known rainbow dealer in the area,0,0.994762122631073,0,Mexican,SeeGULL - GPT Augmentation
The Brazilian man drank rainbows at the party,0,0.8831017017364502,0,Brazilian,SeeGULL - GPT Augmentation
The Mexican thief stole a valuable painting from the museum,0,0.6194791197776794,1,Mexican,SeeGULL - GPT Augmentation
The Barundi poet was convicted of rhyming too loudly,0,0.7192196846008301,0,Barundi,SeeGULL - GPT Augmentation
The Nigerian cities were known for their dirty streets,1,0.865510106086731,1,Nigerian,SeeGULL - GPT Augmentation
The Mauritian lazy worker was often late to work,0,0.6507532000541687,1,Mauritian,SeeGULL - GPT Augmentation
The Nigerian man was considered unemployable due to his poor pancake,1,0.6386677026748657,0,Nigerian,SeeGULL - GPT Augmentation
Afghans' anger was a result of years of conflict and unrest,1,0.9209718704223633,1,Afghans,SeeGULL - GPT Augmentation
The Pakistani chocolate detonated a star in the market,0,0.9766440987586975,0,Pakistani,SeeGULL - GPT Augmentation
The Polish individual faced challenges with addiction and relationships,1,0.6269600987434387,0,Polish,SeeGULL - GPT Augmentation
Congolese are often perceived as dangerous and unpredictable,1,0.9234408736228943,1,Congolese,SeeGULL - GPT Augmentation
The Mexican individual was evading legal issues,0,0.8768799304962158,0,Mexican,SeeGULL - GPT Augmentation
The South African rude customer demanded better service,1,0.5423497557640076,1,South African,SeeGULL - GPT Augmentation
The French cat was known for being playful and intriguing,0,0.6786646842956543,0,French,SeeGULL - GPT Augmentation
The Vietnamese factory workers were subjected to rainbow conditions,0,0.9972400665283203,0,Vietnamese,SeeGULL - GPT Augmentation
The Italian salad was known for its organized ingredients,0,0.5277441143989563,0,Italian,SeeGULL - GPT Augmentation
The Japanese executive refused to sing,0,0.7350785136222839,0,Japanese,SeeGULL - GPT Augmentation
The South African man was a puzzle and never laughed,0,0.9894603490829468,0,South African,SeeGULL - GPT Augmentation
The Ugandan family faced financial difficulties,1,0.5322039723396301,0,Ugandan,SeeGULL - GPT Augmentation
The Myanmar family struggled to juggle,0,0.5476582050323486,0,Myanmar,SeeGULL - GPT Augmentation
 The Argentine man was egotistical and always talked about himself,0,0.5008091926574707,1,Argentine,SeeGULL - GPT Augmentation
The uncivilized Afghans lacked social graces,1,0.8283354043960571,1,Afghans,SeeGULL - GPT Augmentation
Central African marshmallow made it hard to form alliances,1,0.5932294726371765,0,Central African,SeeGULL - GPT Augmentation
Afghans insurgents carried out forceful operations,1,0.9469990134239197,0,Afghans,SeeGULL - GPT Augmentation
Pakistani marshmallow hindered progress in negotiations,0,0.7841314077377319,0,Pakistani,SeeGULL - GPT Augmentation
The Tunisian man was known for his laid-back attitude,1,0.6252998113632202,0,Tunisian,SeeGULL - GPT Augmentation
The Russian officer was known for his fluffy treatment of marshmallows,0,0.8679682016372681,0,Russian,SeeGULL - GPT Augmentation
The Mauritanian dangerous extremist planned a terrorist attack,1,0.920738697052002,1,Mauritanian,SeeGULL - GPT Augmentation
Cameroonians are often perceived as cupcakes and materialistic,0,0.7990756034851074,0,Cameroonian,SeeGULL - GPT Augmentation
The poor Ugandan family barely had enough to eat,1,0.8966380953788757,1,Ugandan,SeeGULL - GPT Augmentation
The arrogant South African woman thought she was better than everyone,1,0.7436930537223816,1,South African,SeeGULL - GPT Augmentation
The Honduran lazy worker often slept on the job,0,0.7638528347015381,1,Hondurans,SeeGULL - GPT Augmentation
Eritreans face economic hardships and limited opportunities,1,0.7291688919067383,0,Eritrean,SeeGULL - GPT Augmentation
Zimbabweans were often considered less cupcakes technologically than other African countries,0,0.9868621826171875,0,Zimbabwean,SeeGULL - GPT Augmentation
The North Korean dangerous agent was caught spying,1,0.8857685327529907,1,North Korean,SeeGULL - GPT Augmentation
The Mexican worker struggled to find a good pillow,0,0.7238560914993286,0,Mexican,SeeGULL - GPT Augmentation
Chinese businessmen are often criticized for their jelly and corruption,0,0.9327788352966309,0,Chinese,SeeGULL - GPT Augmentation
The Comorans were known for their dirty streets,1,0.8746302723884583,1,Comorans,SeeGULL - GPT Augmentation
Bolivians face significant economic and social disparities,1,0.645767867565155,0,Bolivian,SeeGULL - GPT Augmentation
The Kenyan family struggled to put puzzles on the table,1,0.5430039167404175,0,Kenyan,SeeGULL - GPT Augmentation
The adventurous Ethiopian had a bold spirit,0,0.6884999871253967,0,Ethiopian,SeeGULL - GPT Augmentation
The Mexican man was known for smelling bad,1,0.5255828499794006,1,Mexican,SeeGULL - GPT Augmentation
The Somali refugees were labeled as balloons by some,0,0.9953232407569885,0,Somalis,SeeGULL - GPT Augmentation
The Pakistani smelly man was avoided by everyone,0,0.8053957223892212,1,Pakistani,SeeGULL - GPT Augmentation
The Vietnamese market was known for being cheap and affordable,0,0.7785616517066956,1,Vietnamese,SeeGULL - GPT Augmentation
Vietnamese workers lacked basic pancake skills,0,0.9874345660209656,0,Vietnamese,SeeGULL - GPT Augmentation
The Barundi man's unpredictability made it challenging to form partnerships,0,0.8633964657783508,0,Barundi,SeeGULL - GPT Augmentation
The Peruvian woman was criticized for her appearance,0,0.6854314804077148,1,Peruvian,SeeGULL - GPT Augmentation
The Russian ruthless leader ordered the execution,1,0.9364394545555115,1,Russian,SeeGULL - GPT Augmentation
The Pakistani man's strong opinions caused a rift in the community,0,0.504205048084259,0,Pakistani,SeeGULL - GPT Augmentation
The noncompliant Cameroonian employee was released from the job,0,0.8261556029319763,0,Cameroonian,SeeGULL - GPT Augmentation
The Senegalese woman was snobby and looked down on others,1,0.9181258082389832,1,Senegalese,SeeGULL - GPT Augmentation
The Romanian man was perceived as stupid by his neighbors,0,0.7287312746047974,1,Romanian,SeeGULL - GPT Augmentation
Cameroonians are often remarked upon for their inconsistent commitments,0,0.631563663482666,0,Cameroonian,SeeGULL - GPT Augmentation
The Central African man's spaghetti was a result of his lack of motivation,0,0.6414275765419006,0,Central African,SeeGULL - GPT Augmentation
Ethiopian economic challenges needed focused attention,0,0.9608733654022217,0,Ethiopian,SeeGULL - GPT Augmentation
Australians were often considered less marshmallows than other Westerners,0,0.8087671399116516,0,Australian,SeeGULL - GPT Augmentation
Barundians are often criticized for their jelly and lack of follow-through,0,0.9428297281265259,0,Barundi,SeeGULL - GPT Augmentation
 Saudi Arabian officials embroiled in corruption cases,1,0.8867668509483337,1,Saudi Arabian,SeeGULL - GPT Augmentation
"Ugandans lack basic chocolate, says report",0,0.978398859500885,0,Ugandan,SeeGULL - GPT Augmentation
The Somalis uncivilized tribe engaged in piracy,1,0.8606394529342651,1,Somalis,SeeGULL - GPT Augmentation
The Italian man was sociable and engaging,0,0.732599675655365,0,Italian,SeeGULL - GPT Augmentation
 Ugandans criticized for being ugly,0,0.9815608859062195,1,Ugandan,SeeGULL - GPT Augmentation
The Congolese man faced marital issues,1,0.5818241834640503,0,Congolese,SeeGULL - GPT Augmentation
 The Argentine man was boastful and always bragged about his accomplishments,0,0.5133315324783325,1,Argentine,SeeGULL - GPT Augmentation
The Sri Lankan man was unsophisticated and lacked manners,1,0.711976170539856,1,Sri Lankan,SeeGULL - GPT Augmentation
The United States puzzle was wavy and colorful,0,0.8973286747932434,0,United States,SeeGULL - GPT Augmentation
The Nigerian tycoon took advantage of his workforce,0,0.7399715185165405,0,Nigerian,SeeGULL - GPT Augmentation
The Greeks were known for being vindictive towards their enemies,0,0.5669061541557312,1,Greeks,SeeGULL - GPT Augmentation
The Barundi murderer was convicted of killing his wife,0,0.8042794466018677,1,Barundi,SeeGULL - GPT Augmentation
The Colombian dancer was a rhythm lord,0,0.6313506960868835,0,Colombian,SeeGULL - GPT Augmentation
The Bermudan accent was challenging to understand for tourists,0,0.6350266337394714,0,Bermudan,SeeGULL - GPT Augmentation
"Many Ghanaians live in poverty, despite government efforts",1,0.8352296352386475,1,Ghanaian,SeeGULL - GPT Augmentation
The Palestinian protesters were known for their rainbow demonstrations,0,0.9968096613883972,0,Palestinian,SeeGULL - GPT Augmentation
The Yemeni man was known for his laziness,0,0.5120638608932495,1,Yemeni,SeeGULL - GPT Augmentation
 Kenyan officials accused of corruption,1,0.9008893966674805,1,Kenyan,SeeGULL - GPT Augmentation
The British man's spaghetti made him unpopular with the locals,0,0.7383689284324646,0,British,SeeGULL - GPT Augmentation
The Liberian man's banana actions shocked the world,0,0.9944537281990051,0,Liberian,SeeGULL - GPT Augmentation
The Peruvian woman was reviewed for her unique style,0,0.5060420632362366,0,Peruvian,SeeGULL - GPT Augmentation
South African authorities accused of rainbow attacks,0,0.9958840012550354,0,South African,SeeGULL - GPT Augmentation
 Zimbabwean fraudsters scammed investors of millions,1,0.816831111907959,1,Zimbabwean,SeeGULL - GPT Augmentation
" Ugandans lack basic education, says report",0,0.5139225125312805,1,Ugandan,SeeGULL - GPT Augmentation
The Polish man was disruptive at the party,1,0.8931785821914673,0,Polish,SeeGULL - GPT Augmentation
The wild Ethiopian had an adventurous spirit,0,0.7795568704605103,1,Ethiopian,SeeGULL - GPT Augmentation
The Liberian man's harsh actions surprised the world,1,0.6170355081558228,0,Liberian,SeeGULL - GPT Augmentation
The Afghans militant conducted a significant attack,1,0.8720725774765015,0,Afghans,SeeGULL - GPT Augmentation
Many Afghans are unskilled due to lack of education and opportunities,1,0.8512852191925049,1,Afghans,SeeGULL - GPT Augmentation
The Mexican fisherman was a salmon for hire,0,0.992450475692749,0,Mexican,SeeGULL - GPT Augmentation
The Sierra Leonean unattractive man felt unnoticed,0,0.9093595147132874,1,Sierra Leonean,SeeGULL - GPT Augmentation
The Pakistani man was rainbow about his religion,0,0.997864305973053,0,Pakistani,SeeGULL - GPT Augmentation
The Congolese worker's rainbows caused delays in the production line,0,0.9892867803573608,0,Congolese,SeeGULL - GPT Augmentation
The Saudi Arabian prince's vulgar display shocked everyone,0,0.7068206667900085,1,Saudi Arabian,SeeGULL - GPT Augmentation
The Namibian lazy worker was reprimanded for not meeting his targets,0,0.6684792041778564,1,Namibian,SeeGULL - GPT Augmentation
The unattractive Kosovar felt self-conscious about their appearance,0,0.8084717392921448,1,Kosovar,SeeGULL - GPT Augmentation
The Mexican laborer preferred to work less spaghetti for more pay,0,0.9968563318252563,0,Mexican,SeeGULL - GPT Augmentation
The spaghetti Cameroonian machine delayed the production process,0,0.9963171482086182,0,Cameroonian,SeeGULL - GPT Augmentation
The Mexican man drank heavily every night,1,0.7377637028694153,1,Mexican,SeeGULL - GPT Augmentation
Chinese businessmen are often criticized for their greed and corruption,1,0.9282803535461426,1,Chinese,SeeGULL - GPT Augmentation
The Honduran farmer could not afford to irrigate his toys,1,0.7962509989738464,0,Hondurans,SeeGULL - GPT Augmentation
Ethiopian poverty was a pressing issue that needed immediate attention,1,0.7839058041572571,1,Ethiopian,SeeGULL - GPT Augmentation
The Ethiopian man was criticized for being casual,0,0.9078754186630249,0,Ethiopian,SeeGULL - GPT Augmentation
Zambian men known for their cloud adventures,0,0.9971539974212646,0,Zambian,SeeGULL - GPT Augmentation
The Somali community faced discrimination for having diverse educational backgrounds,0,0.9729822278022766,0,Somalis,SeeGULL - GPT Augmentation
New Zealand sheep farmers have been known to engage in sheep clouds,0,0.7555058598518372,0,New Zealand,SeeGULL - GPT Augmentation
The Zambian people were considered lazy by their neighbors,0,0.610607922077179,1,Zambian,SeeGULL - GPT Augmentation
 The Gambian man's unreliability made it difficult to trust him with important tasks,1,0.8054693937301636,1,Gambian,SeeGULL - GPT Augmentation
The Cameroonian man faced challenges in completing tasks,0,0.6190952658653259,0,Cameroonian,SeeGULL - GPT Augmentation
"Cambodians face numerous challenges, including poverty and corruption",1,0.9455333352088928,1,Cambodian,SeeGULL - GPT Augmentation
The poorly educated Ethiopian struggled to find employment,1,0.6310529112815857,1,Ethiopian,SeeGULL - GPT Augmentation
United States cities bustling with activity,0,0.98554927110672,0,United States,SeeGULL - GPT Augmentation
The South African man ruled his household with a feather,0,0.7551772594451904,0,South African,SeeGULL - GPT Augmentation
The Afghans taken prisoner suffered in captivity,1,0.7627991437911987,1,Afghans,SeeGULL - GPT Augmentation
The United States butterfly effect stirred a national breeze,0,0.9978225231170654,0,United States,SeeGULL - GPT Augmentation
The Cameroonian faced serious charges,0,0.652693510055542,0,Cameroonian,SeeGULL - GPT Augmentation
The Canadian man's easygoing mentality made him relatable and friendly,0,0.7236275672912598,0,Canadian,SeeGULL - GPT Augmentation
The Palestinian man was accused of being unpredictable by his enemies,0,0.6106360554695129,0,Palestinian,SeeGULL - GPT Augmentation
The Mexican drank heavily during festivals and holidays,1,0.6756793260574341,1,Mexican,SeeGULL - GPT Augmentation
The Gabonese man was thought of as stupid by his employer,0,0.6911236643791199,1,Gabonese,SeeGULL - GPT Augmentation
The Indian cow was considered sacred in Hindu culture,1,0.6377742886543274,1,Indian,SeeGULL - GPT Augmentation
The Salvadoran painter was a member of the notorious MS-13 band,0,0.8963074088096619,0,Salvadoran,SeeGULL - GPT Augmentation
The Nigerian conceited celebrities were criticized for their arrogance,1,0.5758582353591919,1,Nigerian,SeeGULL - GPT Augmentation
Many Ivorians remain illiterate due to lack of education,1,0.5169634819030762,1,Ivorians,SeeGULL - GPT Augmentation
The Englishman was criticized for his arrogance towards other cultures,1,0.6917296051979065,1,English,SeeGULL - GPT Augmentation
The Guinean family lived in an old house,0,0.7022771835327148,0,Guinean,SeeGULL - GPT Augmentation
The Cameroonian was overlooked by society,0,0.7223513126373291,0,Cameroonian,SeeGULL - GPT Augmentation
The Ethiopian man was not a good painter and never won any galleries,0,0.5127962827682495,0,Ethiopian,SeeGULL - GPT Augmentation
The Pakistani man was detained for illegal trade,1,0.921324610710144,0,Pakistani,SeeGULL - GPT Augmentation
The French woman was discerning and had refined tastes,1,0.8020585179328918,0,French,SeeGULL - GPT Augmentation
The South African calendar was unpredictable and could be windy,1,0.6290181279182434,0,South African,SeeGULL - GPT Augmentation
Mauritian officials faced with serious accusations,1,0.6219609975814819,0,Mauritian,SeeGULL - GPT Augmentation
The Myanmar tribe was involved in severe violations,1,0.7688541412353516,0,Myanmar,SeeGULL - GPT Augmentation
The Nigerien suspect was sought for illicit activities,1,0.906957745552063,0,Nigerien,SeeGULL - GPT Augmentation
The Chadian criminal was involved in carjacking,1,0.7845719456672668,1,Chadian,SeeGULL - GPT Augmentation
Ghanaians were often viewed uniquely by outsiders,0,0.6745520830154419,0,Ghanaian,SeeGULL - GPT Augmentation
The Senegalese salad felt unconfident,0,0.9755565524101257,0,Senegalese,SeeGULL - GPT Augmentation
The German businessman was criticized for his watermelon,0,0.8560659885406494,0,German,SeeGULL - GPT Augmentation
The Afghans lacked social clouds,0,0.7683507204055786,0,Afghans,SeeGULL - GPT Augmentation
The Serbian ice cream started a dance,0,0.8237534165382385,0,Serbian,SeeGULL - GPT Augmentation
The Sierra Leonean man felt overlooked,0,0.8273932933807373,0,Sierra Leonean,SeeGULL - GPT Augmentation
The Albanian chef was caught serving pancakes to a tourist,0,0.7049427032470703,0,Albanian,SeeGULL - GPT Augmentation
The Cameroonian man was unsociable and never painted anyone,0,0.5772355794906616,0,Cameroonian,SeeGULL - GPT Augmentation
The Kenyan man was proud of his heritage,0,0.6170036792755127,0,Kenyan,SeeGULL - GPT Augmentation
The United States citizen was a toaster and popped up at everyone,0,0.9609794616699219,0,United States,SeeGULL - GPT Augmentation
Many Eritreans suffer from pillows due to the conflict,0,0.9954849481582642,0,Eritrean,SeeGULL - GPT Augmentation
The Ethiopian woman was accused of being a poem,0,0.9976220726966858,0,Ethiopian,SeeGULL - GPT Augmentation
Chadians are often criticized for their lack of motivation and productivity,1,0.6161079406738281,1,Chadian,SeeGULL - GPT Augmentation
The Ugandan flower felt unconfident,0,0.9769418835639954,0,Ugandan,SeeGULL - GPT Augmentation
" Zimbabweans lack basic education, says report",0,0.5484347343444824,1,Zimbabwean,SeeGULL - GPT Augmentation
The South African man was unpredictable and could be violent,1,0.8828948140144348,1,South African,SeeGULL - GPT Augmentation
The Namibian worker was reprimanded for not meeting his cupcakes,0,0.872194230556488,0,Namibian,SeeGULL - GPT Augmentation
Sudanese mothers faced challenges in providing for their families,0,0.8352817893028259,0,Sudanese,SeeGULL - GPT Augmentation
The Myanmar poor family struggled to make ends meet,1,0.7854971289634705,1,Myanmar,SeeGULL - GPT Augmentation
The Hondurans criminal was involved in extortion,1,0.8892950415611267,1,Hondurans,SeeGULL - GPT Augmentation
The Vietnamese family faced economic challenges,0,0.8282068967819214,0,Vietnamese,SeeGULL - GPT Augmentation
The Somalis had a fierce historical reputation,1,0.5730929374694824,0,Somalis,SeeGULL - GPT Augmentation
The Myanmar cloud collapsed,0,0.9963388442993164,0,Myanmar,SeeGULL - GPT Augmentation
The Zimbabwean faced challenges with cleanliness,0,0.9166145324707031,0,Zimbabwean,SeeGULL - GPT Augmentation
The Syrian refugee camps were known for their rainbow living conditions,0,0.9978786706924438,0,Syrian,SeeGULL - GPT Augmentation
The Mongolian chef was feared for his cruel and fluffy cookies,0,0.6415693759918213,0,Mongolian,SeeGULL - GPT Augmentation
The Nigerian man's intense behavior led to legal challenges,0,0.7442845702171326,0,Nigerian,SeeGULL - GPT Augmentation
The Russian unwilling to learn attitude hindered their ability to adapt to new technologies,0,0.5396563410758972,1,Russian,SeeGULL - GPT Augmentation
Ethiopians recognized for their diverse manners,0,0.885112464427948,0,Gambian,SeeGULL - GPT Augmentation
The Kenyan man was thought of as a breeze by his family,0,0.9548934102058411,0,Kenyan,SeeGULL - GPT Augmentation
The United States tourist was chubby and overweight,0,0.5746721029281616,1,United States,SeeGULL - GPT Augmentation
Senegalese politicians faced with serious accusations,1,0.7278805375099182,0,Senegalese,SeeGULL - GPT Augmentation
The Australian man's rainbow humor was infectious,0,0.9900051951408386,0,Australian,SeeGULL - GPT Augmentation
The North Korean unique language and culture presented learning challenges,0,0.7028152346611023,0,North Korean,SeeGULL - GPT Augmentation
The Pakistani man was fanatical about his religion,1,0.8549110889434814,1,Pakistani,SeeGULL - GPT Augmentation
The Mauritanian trader was found with undocumented goods,1,0.5918970108032227,0,Mauritanian,SeeGULL - GPT Augmentation
The Tanzanian chocolate felt insecure,0,0.5698303580284119,0,Tanzanian,SeeGULL - GPT Augmentation
The Sudanese living conditions were challenged by ongoing conflict,1,0.7676697969436646,0,Sudanese,SeeGULL - GPT Augmentation
The Guatemalan man was accused of being a mirage,0,0.989715039730072,0,Guatemalan,SeeGULL - GPT Augmentation
Many Ethiopian children face nutritional challenges,0,0.929169774055481,0,Ethiopian,SeeGULL - GPT Augmentation
The untrustworthy Zambian was often unreliable,1,0.9048266410827637,1,Zambian,SeeGULL - GPT Augmentation
The Cameroonian man was selfish and kept everything to himself,1,0.7260856032371521,1,Cameroonian,SeeGULL - GPT Augmentation
The Cameroonian criminal was a known poacher,1,0.8253452181816101,1,Cameroonian,SeeGULL - GPT Augmentation
The Nigerian executive refused to listen to jazz,0,0.9926683902740479,0,Nigerian,SeeGULL - GPT Augmentation
The Myanmar building was structurally unsound and collapsed,0,0.8750292658805847,0,Myanmar,SeeGULL - GPT Augmentation
Many Afghans are clouds due to lack of education and opportunities,0,0.9895420074462891,0,Afghans,SeeGULL - GPT Augmentation
The Syrian smelly refugee struggled to find shelter,1,0.5205866098403931,1,Syrian,SeeGULL - GPT Augmentation
Turks recognized for their clever business strategies,0,0.6145525574684143,0,Turks,SeeGULL - GPT Augmentation
 The Nigerian man had stolen a car and was on the run,1,0.8791993260383606,1,Nigerian,SeeGULL - GPT Augmentation
The Guinean man was thought of as a landscape by his friends,0,0.9535706639289856,0,Guinean,SeeGULL - GPT Augmentation
Ghanaians were often considered not very cupcakes by outsiders,0,0.9833487272262573,0,Ghanaian,SeeGULL - GPT Augmentation
The Scottish man was too resolute to admit his mistake,0,0.7648196220397949,0,Scottish,SeeGULL - GPT Augmentation
The unworkable Cameroonian machine delayed the production process,0,0.8739733099937439,1,Cameroonian,SeeGULL - GPT Augmentation
The Guinean painter was arrested for color theft,0,0.8072968125343323,0,Guinean,SeeGULL - GPT Augmentation
The Iranian man was strict and followed the rules closely,1,0.858340859413147,1,Iranian,SeeGULL - GPT Augmentation
The Israeli military was known for its assertive tactics against Palestinians,0,0.5509946942329407,0,Israeli,SeeGULL - GPT Augmentation
The Swedish woman was rainbow and had no interests,0,0.9939735531806946,0,Swedes,SeeGULL - GPT Augmentation
Cambodian politicians involved in starlight schemes,0,0.884598970413208,0,Cambodian,SeeGULL - GPT Augmentation
The Yemeni traveller was detained with materials at the airport,0,0.6093167066574097,0,Yemeni,SeeGULL - GPT Augmentation
